"","Cluster","cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"136","EMP-pre-MC","EMP-pre-MC","GO:1902903","regulation of supramolecular fiber organization","33/469","352/18670",8.72384954265074e-11,2.53864021691136e-08,2.03372829338146e-08,"4131/6622/5341/2039/7114/7168/395/4208/961/2316/2017/93663/120/389/2934/57551/9087/29109/4130/7408/9475/10092/55845/10788/5216/8440/9948/10096/10093/28984/10095/51474/23406",33
"137","EMP-pre-MC","EMP-pre-MC","GO:0110053","regulation of actin filament organization","28/469","261/18670",1.09254063745146e-10,2.94264965214343e-08,2.35738401022981e-08,"5341/2039/7114/7168/395/961/2316/2017/93663/120/389/2934/9087/29109/7408/9475/10092/55845/10788/5216/8440/9948/10096/10093/28984/10095/51474/23406",28
"138","EMP-pre-MC","EMP-pre-MC","GO:0030099","myeloid cell differentiation","36/469","416/18670",1.14604911996422e-10,2.94264965214343e-08,2.35738401022981e-08,"1028/212/2623/2039/4208/116151/5196/7057/3674/28996/2811/7040/80739/87/51266/4778/2207/25893/6886/84959/7538/4211/2778/5579/6005/10006/5305/9644/4792/2313/6714/4627/2539/27102/9948/10398",36
"139","EMP-pre-MC","EMP-pre-MC","GO:0032956","regulation of actin cytoskeleton organization","32/469","343/18670",1.92338751758643e-10,4.6642147301471e-08,3.73654580901879e-08,"5341/2039/7114/7168/395/4208/961/2316/7040/2017/93663/3611/120/389/2934/57551/9087/29109/7408/9475/10092/55845/10788/5216/8440/9948/10096/10093/28984/10095/51474/23406",32
"140","EMP-pre-MC","EMP-pre-MC","GO:0032970","regulation of actin filament-based process","34/469","388/18670",2.75466424973498e-10,6.32847865794378e-08,5.06980312333496e-08,"5341/2039/7114/7168/395/4208/961/2316/7040/2017/93663/3611/120/389/2934/57551/9087/29109/7408/10008/9475/10092/55845/10788/4627/5216/8440/9948/10096/10093/28984/10095/51474/23406",34
"141","EMP-pre-MC","EMP-pre-MC","GO:0003012","muscle system process","37/469","465/18670",6.71075904196882e-10,1.46462316090969e-07,1.1733232388116e-07,"4635/800/7168/7137/4208/113246/7414/7094/4638/2316/8654/5023/10627/10611/2017/30845/80763/8736/4000/7171/3673/2934/5028/2149/3720/3693/4637/150/10008/9475/2010/9446/6915/2539/3572/10398/2281",37
"142","EMP-pre-MC","EMP-pre-MC","GO:0030193","regulation of blood coagulation","15/469","79/18670",9.90357526688346e-10,2.05852885904506e-07,1.64910661837528e-07,"5341/2039/7057/6403/2811/196527/2207/5155/10855/84959/2149/928/239/6915/6850",15
"143","EMP-pre-MC","EMP-pre-MC","GO:1900046","regulation of hemostasis","15/469","80/18670",1.19117953160738e-09,2.36340847975737e-07,1.89334851866015e-07,"5341/2039/7057/6403/2811/196527/2207/5155/10855/84959/2149/928/239/6915/6850",15
"144","EMP-pre-MC","EMP-pre-MC","GO:0050818","regulation of coagulation","15/469","84/18670",2.4249178815306e-09,4.60207241429611e-07,3.6867630217138e-07,"5341/2039/7057/6403/2811/196527/2207/5155/10855/84959/2149/928/239/6915/6850",15
"145","EMP-pre-MC","EMP-pre-MC","GO:0042744","hydrogen peroxide catabolic process","10/469","32/18670",3.57498203249633e-09,6.50199857160271e-07,5.20881154033019e-07,"3045/3048/3039/3046/3040/3047/6622/3049/9588/25824",10
"146","EMP-pre-MC","EMP-pre-MC","GO:0034330","cell junction organization","27/469","290/18670",5.43832916554949e-09,9.49532272304942e-07,7.60679136334965e-07,"5908/2039/395/7057/3987/7414/7094/2316/7040/10982/87/2017/5175/23603/3611/5795/389/3673/2149/2701/928/7408/9475/6714/90952/9948/60",27
"147","EMP-pre-MC","EMP-pre-MC","GO:0061041","regulation of wound healing","19/469","148/18670",5.91451357100562e-09,9.92955836055367e-07,7.95466157201647e-07,"5341/2039/7057/6403/4638/2811/196527/2207/5155/10855/84959/2149/928/150/94121/239/6915/4627/6850",19
"148","EMP-pre-MC","EMP-pre-MC","GO:0015669","gas transport","8/469","19/18670",8.85707386686054e-09,1.43189360847579e-06,1.14710328989126e-06,"3045/3048/3039/3046/3040/3047/3049/6005",8
"149","EMP-pre-MC","EMP-pre-MC","GO:0034329","cell junction assembly","24/469","241/18670",1.05249187839932e-08,1.64075966043323e-06,1.31442782708366e-06,"5908/2039/395/7057/3987/7414/7094/2316/87/2017/5175/23603/3611/5795/389/3673/2701/928/7408/9475/6714/90952/9948/60",24
"150","EMP-pre-MC","EMP-pre-MC","GO:0007160","cell-matrix adhesion","23/469","225/18670",1.30445768960631e-08,1.96343372935571e-06,1.57292502536195e-06,"2039/395/7057/3987/7414/3674/3690/87/2017/5175/23603/3611/5795/3673/10855/7791/3693/9475/5291/6714/10894/4811/967",23
"151","EMP-pre-MC","EMP-pre-MC","GO:0030220","platelet formation","8/469","20/18670",1.44385007408465e-08,2.10080185779317e-06,1.68297191091551e-06,"2623/4208/80739/87/51266/6886/4627/9948",8
"152","EMP-pre-MC","EMP-pre-MC","GO:0061515","myeloid cell development","13/469","70/18670",1.73226842785039e-08,2.43914570566675e-06,1.95402231487911e-06,"2623/2039/116151/80739/25893/6886/4211/6005/10006/5305/2313/6714/2539",13
"153","EMP-pre-MC","EMP-pre-MC","GO:0032535","regulation of cellular component size","30/469","370/18670",1.90318567134692e-08,2.59606420482166e-06,2.07973118428107e-06,"4131/8766/5341/2039/7114/2017/196527/93663/627/3611/120/2934/9087/23645/1182/7408/57142/83547/10092/55845/10788/5216/8440/9948/10096/10093/3475/10095/51474/23406",30
"154","EMP-pre-MC","EMP-pre-MC","GO:0036344","platelet morphogenesis","8/469","21/18670",2.28130582505129e-08,3.01754543222694e-06,2.41738371637014e-06,"2623/4208/80739/87/51266/6886/4627/9948",8
"155","EMP-pre-MC","EMP-pre-MC","GO:0008064","regulation of actin polymerization or depolymerization","20/469","179/18670",2.61951892780892e-08,3.18997561161633e-06,2.55551913710483e-06,"5341/2039/7114/2017/93663/120/2934/9087/7408/10092/55845/10788/5216/8440/9948/10096/10093/10095/51474/23406",20
"156","EMP-pre-MC","EMP-pre-MC","GO:1903034","regulation of response to wounding","20/469","179/18670",2.61951892780892e-08,3.18997561161633e-06,2.55551913710483e-06,"5341/2039/7057/6403/4638/2811/196527/2207/5155/10855/84959/2149/928/150/94121/239/6915/4627/2281/6850",20
"157","EMP-pre-MC","EMP-pre-MC","GO:0031589","cell-substrate adhesion","29/469","354/18670",2.63090772092068e-08,3.18997561161633e-06,2.55551913710483e-06,"2039/83706/395/7057/3987/7414/3674/22915/3690/2316/87/2017/5175/23603/3611/5795/3673/201294/10855/6251/7791/3693/9475/5291/29780/6714/10894/4811/967",29
"158","EMP-pre-MC","EMP-pre-MC","GO:0030832","regulation of actin filament length","20/469","180/18670",2.87952643047664e-08,3.39706293757582e-06,2.72141872035374e-06,"5341/2039/7114/2017/93663/120/2934/9087/7408/10092/55845/10788/5216/8440/9948/10096/10093/10095/51474/23406",20
"159","EMP-pre-MC","EMP-pre-MC","GO:0015671","oxygen transport","7/469","15/18670",3.26361995709099e-08,3.74886871386899e-06,3.0032536004034e-06,"3045/3048/3039/3046/3040/3047/3049",7
"160","EMP-pre-MC","EMP-pre-MC","GO:0030041","actin filament polymerization","20/469","182/18670",3.4723614822863e-08,3.88637381286659e-06,3.11341021434685e-06,"2039/7114/395/2017/9050/93663/1729/120/2934/9087/7408/10092/55845/10788/5216/8440/10096/10093/10095/23406",20
"161","EMP-pre-MC","EMP-pre-MC","GO:0006936","muscle contraction","29/469","360/18670",3.80245559535753e-08,4.14942966843391e-06,3.32414670730993e-06,"4635/800/7168/7137/113246/7414/7094/4638/2316/8654/5023/10627/2017/30845/80763/8736/7171/3673/2149/3693/4637/150/10008/9475/2010/9446/6915/10398/2281",29
"162","EMP-pre-MC","EMP-pre-MC","GO:0010543","regulation of platelet activation","9/469","31/18670",4.5510881322849e-08,4.83492901736238e-06,3.87330661257077e-06,"5341/2039/6403/2207/5155/84959/928/239/6850",9
"163","EMP-pre-MC","EMP-pre-MC","GO:1904062","regulation of cation transmembrane transport","28/469","342/18670",4.65216537753081e-08,4.83492901736238e-06,3.87330661257077e-06,"6622/7114/4208/64924/2316/7040/9002/2273/2534/196527/30845/1729/84959/2149/6786/2040/150/10008/306/823/9446/6844/2539/10681/10105/2281/967/7533",28
"164","EMP-pre-MC","EMP-pre-MC","GO:1902905","positive regulation of supramolecular fiber organization","21/469","204/18670",4.96854046157815e-08,5.04364630576479e-06,4.04051197389537e-06,"4131/5341/7168/961/2316/2017/389/2934/29109/7408/9475/10092/55845/10788/5216/8440/9948/10096/10093/28984/10095",21
"165","EMP-pre-MC","EMP-pre-MC","GO:0006909","phagocytosis","29/469","369/18670",6.50015410746864e-08,6.44844833615923e-06,5.16591194856718e-06,"961/7057/3690/7040/2534/196527/2207/5175/23603/5795/3673/201294/2934/10006/306/5291/7456/6714/10092/55845/4627/55529/27102/60/10096/10093/6850/51411/10095",29
"166","EMP-pre-MC","EMP-pre-MC","GO:0034765","regulation of ion transmembrane transport","34/469","483/18670",7.04415169119259e-08,6.83282714045681e-06,5.47384138436065e-06,"1192/6622/7114/4208/64924/7057/2316/7040/9002/2273/2534/196527/30845/1729/84959/2149/6786/2040/150/9424/10008/306/823/9446/8660/6844/2539/10681/10105/9948/2281/10550/967/7533",34
"167","EMP-pre-MC","EMP-pre-MC","GO:0030219","megakaryocyte differentiation","14/469","96/18670",1.19796334098731e-07,1.13676303987165e-05,9.10671445940468e-06,"2623/4208/5196/7057/3674/2811/80739/4778/6886/4211/10006/5305/2313/10398",14
"168","EMP-pre-MC","EMP-pre-MC","GO:0097581","lamellipodium organization","13/469","82/18670",1.23777853219168e-07,1.14955389213121e-05,9.20918316672064e-06,"2039/7414/2017/3983/23603/22885/10006/29780/6714/10092/55845/51177/8440",13
"169","EMP-pre-MC","EMP-pre-MC","GO:0042743","hydrogen peroxide metabolic process","11/469","57/18670",1.45512037843631e-07,1.32325009414052e-05,1.0600679599047e-05,"3045/3048/3039/3046/3040/3047/6622/3049/9588/2534/25824",11
"170","EMP-pre-MC","EMP-pre-MC","GO:0030194","positive regulation of blood coagulation","8/469","26/18670",1.5680554108394e-07,1.36891237366279e-05,1.09664843680178e-05,"5341/2039/7057/6403/196527/10855/2149/6915",8
"171","EMP-pre-MC","EMP-pre-MC","GO:1900048","positive regulation of hemostasis","8/469","26/18670",1.5680554108394e-07,1.36891237366279e-05,1.09664843680178e-05,"5341/2039/7057/6403/196527/10855/2149/6915",8
"172","EMP-pre-MC","EMP-pre-MC","GO:0017001","antibiotic catabolic process","11/469","58/18670",1.75550754560923e-07,1.50250792874201e-05,1.20367307874383e-05,"3045/3048/3039/3046/3040/3047/6622/3049/9588/5973/25824",11
"173","EMP-pre-MC","EMP-pre-MC","GO:0070493","thrombin-activated receptor signaling pathway","6/469","12/18670",1.97833872722287e-07,1.6606631816015e-05,1.33037272304339e-05,"6622/5341/2811/9002/2149/10788",6
"174","EMP-pre-MC","EMP-pre-MC","GO:0050820","positive regulation of coagulation","8/469","27/18670",2.17957376735747e-07,1.79506405556893e-05,1.43804251343823e-05,"5341/2039/7057/6403/196527/10855/2149/6915",8
"175","EMP-pre-MC","EMP-pre-MC","GO:0051495","positive regulation of cytoskeleton organization","21/469","226/18670",2.85450080530977e-07,2.30738815095873e-05,1.84847011213237e-05,"4131/5341/7168/961/2316/2017/389/2934/29109/7408/9475/10092/55845/10788/5216/8440/9948/10096/10093/28984/10095",21
"176","EMP-pre-MC","EMP-pre-MC","GO:0051017","actin filament bundle assembly","17/469","153/18670",3.15934322137893e-07,2.50736966569437e-05,2.00867716390829e-05,"5341/2039/7168/395/961/2316/87/120/389/29109/7791/3693/9475/6714/5216/28984/51474",17
"177","EMP-pre-MC","EMP-pre-MC","GO:0032386","regulation of intracellular transport","30/469","423/18670",3.60269215533197e-07,2.8081698675043e-05,2.24965100376181e-05,"4131/5908/2039/9162/2316/7040/5023/2534/2207/1601/25893/22885/201294/8832/4946/5028/5579/2040/6813/2010/8536/6714/11235/57506/6844/54741/5494/51465/6850/3638",30
"178","EMP-pre-MC","EMP-pre-MC","GO:0061572","actin filament bundle organization","17/469","157/18670",4.57838444772554e-07,3.50607861654772e-05,2.80875219489275e-05,"5341/2039/7168/395/961/2316/87/120/389/29109/7791/3693/9475/6714/5216/28984/51474",17
"179","EMP-pre-MC","EMP-pre-MC","GO:0071559","response to transforming growth factor beta","22/469","255/18670",5.37125527177626e-07,4.0423326312592e-05,3.23835027456275e-05,"1028/10370/4208/7057/3987/4052/28996/7040/2530/2534/1601/5139/2615/51701/7791/3693/6664/9475/6714/7041/5494/1284",22
"180","EMP-pre-MC","EMP-pre-MC","GO:2001044","regulation of integrin-mediated signaling pathway","6/469","14/18670",6.15979492279862e-07,4.55720420983322e-05,3.65081868573363e-05,"7076/2039/3987/2316/84695/967",6
"181","EMP-pre-MC","EMP-pre-MC","GO:0090257","regulation of muscle system process","22/469","259/18670",6.99822199248945e-07,5.09120649953607e-05,4.07861288755262e-05,"7168/7137/113246/2316/8654/5023/2017/30845/80763/4000/3673/2149/3720/150/10008/9475/9446/6915/2539/3572/10398/2281",22
"182","EMP-pre-MC","EMP-pre-MC","GO:0030833","regulation of actin filament polymerization","17/469","162/18670",7.15553313317583e-07,5.12031182398566e-05,4.10192943372047e-05,"2039/7114/2017/93663/120/2934/9087/7408/10092/55845/10788/5216/8440/10096/10093/10095/23406",17
"183","EMP-pre-MC","EMP-pre-MC","GO:0010256","endomembrane system organization","30/469","438/18670",7.50598691254698e-07,5.28445691504316e-05,4.23342759312073e-05,"8766/8436/9788/9002/7534/84519/57584/196527/30845/5552/23603/4000/2934/2149/50807/55004/5579/1182/94121/57142/83547/2010/11235/54874/2801/4627/8266/9697/84313/51411",30
"184","EMP-pre-MC","EMP-pre-MC","GO:0002431","Fc receptor mediated stimulatory signaling pathway","16/469","145/18670",7.71342896646919e-07,5.34430435533937e-05,4.28137193427079e-05,"961/2534/10666/2207/5795/10006/5291/7456/6714/10092/55845/60/10096/10093/6850/10095",16
"185","EMP-pre-MC","EMP-pre-MC","GO:1990748","cellular detoxification","14/469","112/18670",8.34015569781003e-07,5.688246815772e-05,4.55690743883634e-05,"3045/3048/3039/3046/3040/3047/3049/9588/5742/51109/25824/51714/9446/94241",14
"186","EMP-pre-MC","EMP-pre-MC","GO:0051258","protein polymerization","23/469","283/18670",8.48814094909811e-07,5.70011311427896e-05,4.5664136409561e-05,"4131/6622/2039/7114/395/2017/9050/93663/1729/120/2934/9087/7408/10092/55845/10788/2801/5216/8440/10096/10093/10095/23406",23
"187","EMP-pre-MC","EMP-pre-MC","GO:0051098","regulation of binding","27/469","373/18670",9.41507808783607e-07,6.22679028081885e-05,4.98833961846753e-05,"2623/7114/4208/28996/7040/1601/627/5155/3673/84959/5028/5899/10014/3297/4792/6664/8536/6714/9236/1522/9750/2801/6789/2959/60/6881/55323",27
"188","EMP-pre-MC","EMP-pre-MC","GO:0043254","regulation of protein complex assembly","31/469","467/18670",9.56185082303985e-07,6.22947445411476e-05,4.99048993466432e-05,"4131/6622/5341/2039/7114/6403/7040/2017/93663/6886/120/389/2934/50807/9087/5899/7408/6714/10092/55845/10788/2959/5216/8440/5494/10096/10093/6850/3638/10095/23406",31
"189","EMP-pre-MC","EMP-pre-MC","GO:0071985","multivesicular body sorting pathway","8/469","33/18670",1.19392080003206e-06,7.66391807667637e-05,6.13963606456114e-05,"5874/94121/6272/83547/54741/80700/23585/84313",8
"190","EMP-pre-MC","EMP-pre-MC","GO:0097237","cellular response to toxic substance","21/469","247/18670",1.23380161708989e-06,7.80513631680776e-05,6.25276731040824e-05,"3045/3048/3039/3046/3040/3047/3049/9588/3934/5155/5742/3297/51109/25824/6714/11235/51714/9446/94241/10105/60",21
"191","EMP-pre-MC","EMP-pre-MC","GO:0050900","leukocyte migration","32/469","499/18670",1.34562639885568e-06,8.39094175857865e-05,6.72206149924598e-05,"961/5196/7057/3674/6403/3690/2921/7040/9046/4354/2534/5473/196527/2207/51206/5175/5155/3673/8832/2920/102/148823/928/5291/6714/9750/4627/63940/90952/9948/6850/6352",32
"192","EMP-pre-MC","EMP-pre-MC","GO:0071560","cellular response to transforming growth factor beta stimulus","21/469","249/18670",1.4055277358159e-06,8.64102615047383e-05,6.92240643199471e-05,"1028/10370/4208/7057/3987/4052/28996/7040/2530/2534/1601/5139/2615/51701/7791/3693/6664/6714/7041/5494/1284",21
"193","EMP-pre-MC","EMP-pre-MC","GO:0006937","regulation of muscle contraction","17/469","171/18670",1.52895691201114e-06,9.26930127906754e-05,7.42572348201902e-05,"7168/7137/113246/2316/8654/5023/2017/30845/80763/3673/2149/150/10008/9446/6915/10398/2281",17
"194","EMP-pre-MC","EMP-pre-MC","GO:0098869","cellular oxidant detoxification","13/469","102/18670",1.64469254488877e-06,9.83436021704038e-05,7.8783974536705e-05,"3045/3048/3039/3046/3040/3047/3049/9588/5742/25824/51714/9446/94241",13
"195","EMP-pre-MC","EMP-pre-MC","GO:0061097","regulation of protein tyrosine kinase activity","12/469","88/18670",1.99901969294399e-06,0.000117915148104061,9.44629220477944e-05,"2534/627/5155/6886/9467/10006/150/5912/6714/8440/84313/6352",12
"196","EMP-pre-MC","EMP-pre-MC","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","21/469","256/18670",2.19259225702551e-06,0.000127608869358885,0.000102228652320544,"2623/2039/3690/7040/2534/627/5175/5155/6886/9467/5795/10006/3297/150/5912/6714/8440/84313/3572/6850/6352",21
"197","EMP-pre-MC","EMP-pre-MC","GO:1903036","positive regulation of response to wounding","11/469","74/18670",2.24482239431128e-06,0.000128929601989062,0.000103286703516649,"5341/2039/7057/6403/4638/196527/10855/2149/150/6915/2281",11
"198","EMP-pre-MC","EMP-pre-MC","GO:0035855","megakaryocyte development","6/469","17/18670",2.38064321463358e-06,0.000134954644569813,0.000108113421175841,"80739/6886/4211/10006/5305/2313",6
"199","EMP-pre-MC","EMP-pre-MC","GO:0034333","adherens junction assembly","12/469","90/18670",2.54778528435653e-06,0.00014257798418226,0.000114220549455228,"2039/395/7057/3987/7414/87/2017/23603/5795/3673/9475/6714",12
"200","EMP-pre-MC","EMP-pre-MC","GO:0090303","positive regulation of wound healing","10/469","61/18670",2.60311504074695e-06,0.000143830343707094,0.000115223826320605,"5341/2039/7057/6403/4638/196527/10855/2149/150/6915",10
